date,close
2009-11-05,238.1200
2009-11-06,239.2500
2009-11-09,242.1700
2009-11-10,240.8400
2009-11-11,242.6200
2009-11-12,245.5600
2009-11-13,242.9100
2009-11-16,247.3900
2009-11-17,248.4800
2009-11-18,249.4900
2009-11-19,250.2600
2009-11-20,250.9200
2009-11-23,255.4200
2009-11-24,255.0500
2009-11-25,259.3300
2009-11-26,261.9200
2009-11-27,257.0200
2009-11-30,258.2300
2009-12-01,259.3300
2009-12-02,267.5000
2009-12-03,267.5500
2009-12-04,265.8000
2009-12-07,254.8100
2009-12-08,255.9000
2009-12-09,248.8500
2009-12-10,249.2700
2009-12-11,250.7000
2009-12-14,249.7000
2009-12-15,248.3100
2009-12-16,252.3800
2009-12-17,249.7300
2009-12-18,245.4000
2009-12-21,246.8000
2009-12-22,242.4300
2009-12-23,241.3000
2009-12-24,245.6100
2009-12-25,246.3500
2009-12-28,247.9800
2009-12-29,246.4000
2009-12-30,243.3900
2010-01-04,245.9600
2010-01-05,253.2300
2010-01-06,251.1000
2010-01-07,252.3600
2010-01-08,249.5600
2010-01-11,256.8500
2010-01-12,257.1500
2010-01-13,250.7200
2010-01-14,252.9700
2010-01-15,252.2100
2010-01-18,251.8100
2010-01-19,252.3900
2010-01-20,251.3800
2010-01-21,248.3000
2010-01-22,243.3200
2010-01-25,245.3600
2010-01-26,243.1000
2010-01-27,243.8100
2010-01-28,241.4400
2010-01-29,239.3600
2010-02-01,239.5600
2010-02-02,244.7400
2010-02-03,247.2400
2010-02-04,245.1100
2010-02-05,235.7700
2010-02-08,236.8600
2010-02-09,238.4700
2010-02-10,239.8500
2010-02-11,240.3000
2010-02-12,242.2000
2010-02-22,248.3300
2010-02-23,247.2200
2010-02-24,245.0600
2010-02-25,242.2800
2010-02-26,246.4000
2010-03-01,247.7900
2010-03-02,247.3800
2010-03-03,251.9000
2010-03-04,251.0500
2010-03-05,251.2800
2010-03-08,252.0100
2010-03-09,248.3600
2010-03-10,249.4400
2010-03-11,245.9300
2010-03-12,246.8200
2010-03-15,244.9900
2010-03-16,246.3400
2010-03-17,250.1300
2010-03-18,248.5300
2010-03-19,248.7100
2010-03-22,244.9900
2010-03-23,244.5000
2010-03-24,243.9000
2010-03-25,241.8000
2010-03-26,243.8800
2010-03-29,246.0100
2010-03-30,246.4600
2010-03-31,245.2800
2010-04-01,245.9100
2010-04-02,248.0300
2010-04-06,248.7000
2010-04-07,250.6800
2010-04-08,251.8000
2010-04-09,253.7000
2010-04-12,255.4200
2010-04-13,253.4500
2010-04-14,254.4500
2010-04-15,254.1600
2010-04-16,254.2300
2010-04-19,249.7000
2010-04-20,251.0700
2010-04-21,252.5600
2010-04-22,252.5000
2010-04-23,251.2600
2010-04-26,255.4100
2010-04-27,254.3900
2010-04-28,256.8000
2010-04-29,257.0800
2010-04-30,258.5900
2010-05-04,258.6100
2010-05-05,257.3300
2010-05-06,258.2000
2010-05-07,264.6000
2010-05-10,262.7500
2010-05-11,265.6400
2010-05-12,270.1700
2010-05-13,271.1400
2010-05-14,271.3200
2010-05-17,271.8900
2010-05-18,267.6200
2010-05-19,266.2900
2010-05-20,261.2700
2010-05-21,259.7200
2010-05-24,262.2500
2010-05-25,262.1700
2010-05-26,265.8000
2010-05-27,266.7000
2010-05-28,267.6800
2010-05-31,266.5400
2010-06-01,268.5900
2010-06-02,268.7100
2010-06-03,269.1800
2010-06-04,264.8200
2010-06-07,267.7700
2010-06-08,272.9000
2010-06-09,271.3500
2010-06-10,270.2400
2010-06-11,268.4400
2010-06-17,271.4700
2010-06-18,273.9300
2010-06-21,276.9800
2010-06-22,271.2400
2010-06-23,272.0800
2010-06-24,270.7500
2010-06-25,272.9500
2010-06-28,274.9100
2010-06-29,270.6000
2010-06-30,272.0400
2010-07-01,270.8000
2010-07-02,263.1200
2010-07-05,264.2600
2010-07-06,263.0100
2010-07-07,259.4000
2010-07-08,263.1600
2010-07-09,261.3600
2010-07-12,263.3000
2010-07-13,261.2000
2010-07-14,264.6000
2010-07-15,263.7500
2010-07-16,263.0200
2010-07-19,260.3000
2010-07-20,258.8500
2010-07-21,259.7600
2010-07-22,258.7300
2010-07-23,261.4600
2010-07-26,261.1200
2010-07-27,259.4600
2010-07-28,255.1800
2010-07-29,256.1700
2010-07-30,255.9400
2010-08-02,259.2500
2010-08-03,258.9500
2010-08-04,261.5700
2010-08-05,261.4000
2010-08-06,262.9000
2010-08-09,264.6300
2010-08-10,262.0000
2010-08-11,262.4300
2010-08-12,262.9000
2010-08-13,266.7300
2010-08-16,267.4800
2010-08-17,267.8000
2010-08-18,267.5500
2010-08-19,268.9800
2010-08-20,268.7800
2010-08-23,268.6000
2010-08-24,266.8600
2010-08-25,269.8000
2010-08-26,271.1100
2010-08-27,270.2200
2010-08-30,270.4100
2010-08-31,270.2800
2010-09-01,274.1000
2010-09-02,273.1000
2010-09-03,273.7200
2010-09-06,273.2500
2010-09-07,273.1500
2010-09-08,275.3300
2010-09-09,273.8300
2010-09-10,272.0100
2010-09-13,272.0800
2010-09-14,272.6000
2010-09-15,276.5500
2010-09-16,275.9500
2010-09-17,278.2400
2010-09-20,279.2000
2010-09-21,277.4000
2010-09-27,281.1500
2010-09-28,279.4200
2010-09-29,283.1900
2010-09-30,284.1100
2010-10-08,285.6900
2010-10-11,290.8500
2010-10-12,289.9800
2010-10-13,292.4700
2010-10-14,297.4700
2010-10-15,297.1800
2010-10-18,292.4100
2010-10-19,293.3400
2010-10-20,286.9900
2010-10-21,286.9500
2010-10-22,284.4100
2010-10-25,291.5000
2010-10-26,289.2800
2010-10-27,287.8300
2010-10-28,287.5500
2010-10-29,290.0100
2010-11-01,295.2700
2010-11-02,294.2800
2010-11-03,292.3900
2010-11-04,293.6700
2010-11-05,301.2400
2010-11-08,301.6200
2010-11-09,311.2300
2010-11-10,305.7600
2010-11-11,307.1600
2010-11-12,301.0000
2010-11-15,295.9000
2010-11-16,294.5500
2010-11-17,288.4000
2010-11-18,292.9900
2010-11-19,294.0000
2010-11-22,294.3100
2010-11-23,294.9800
2010-11-24,298.6800
2010-11-25,297.4500
2010-11-26,295.2100
2010-11-29,294.8000
2010-11-30,296.3100
2010-12-01,303.9500
2010-12-02,304.9600
2010-12-03,303.6500
2010-12-06,308.5100
2010-12-07,309.8400
2010-12-08,301.3000
2010-12-09,300.3500
2010-12-10,301.3800
2010-12-13,302.3400
2010-12-14,305.9500
2010-12-15,301.1000
2010-12-16,300.2500
2010-12-17,299.5300
2010-12-20,302.3500
2010-12-21,302.3800
2010-12-22,302.3300
2010-12-23,302.0100
2010-12-24,301.5000
2010-12-27,301.6000
2010-12-28,303.7300
2010-12-29,307.1000
2010-12-30,308.3700
2011-01-04,307.8100
2011-01-05,299.9500
2011-01-06,298.9100
2011-01-07,297.0100
2011-01-10,299.2100
2011-01-11,299.6600
2011-01-12,301.0600
2011-01-13,299.8400
2011-01-14,297.4000
2011-01-17,292.7500
2011-01-18,294.3300
2011-01-19,295.8600
2011-01-20,293.3000
2011-01-21,290.2000
2011-01-24,291.6000
2011-01-25,287.7500
2011-01-26,288.9500
2011-01-27,290.4100
2011-01-28,284.7300
2011-01-31,288.3500
2011-02-01,289.6100
2011-02-09,292.9600
2011-02-10,292.7000
2011-02-11,293.3200
2011-02-14,293.0000
2011-02-15,293.5900
2011-02-16,295.8800
2011-02-17,296.0600
2011-02-18,297.4200
2011-02-21,299.2700
2011-02-22,299.5000
2011-02-23,299.7000
2011-02-24,301.2000
2011-02-25,299.6100
2011-02-28,301.2800
2011-03-01,302.0000
2011-03-02,303.5800
2011-03-03,301.6100
2011-03-04,299.9900
2011-03-07,304.3300
2011-03-08,301.9200
2011-03-09,301.7800
2011-03-10,303.1700
2011-03-11,299.1200
2011-03-14,301.2600
2011-03-15,299.3800
2011-03-16,296.8200
2011-03-17,295.8000
2011-03-18,299.0500
2011-03-21,303.1000
2011-03-22,302.2900
2011-03-23,302.4200
2011-03-24,303.3000
2011-03-25,303.2800
2011-03-28,299.9000
2011-03-29,299.8200
2011-03-30,300.3500
2011-03-31,301.2600
2011-04-01,301.8900
2011-04-06,306.1300
2011-04-07,305.3300
2011-04-08,307.8000
2011-04-11,307.4700
2011-04-12,305.8900
2011-04-13,307.1100
2011-04-14,307.6900
2011-04-15,308.3200
2011-04-18,312.2200
2011-04-19,311.2500
2011-04-20,314.5400
2011-04-21,315.1400
2011-04-22,315.6400
2011-04-25,316.6900
2011-04-26,312.8000
2011-04-27,313.3600
2011-04-28,318.1000
2011-04-29,317.4000
2011-05-03,317.1500
2011-05-04,314.2100
2011-05-05,313.1100
2011-05-06,309.3800
2011-05-09,310.9000
2011-05-10,312.0900
2011-05-11,314.6400
2011-05-12,310.1000
2011-05-13,314.2400
2011-05-16,310.9000
2011-05-17,311.5900
2011-05-18,310.8600
2011-05-19,312.3700
2011-05-20,313.2400
2011-05-23,314.1400
2011-05-24,317.0900
2011-05-25,317.2300
2011-05-26,317.9000
2011-05-27,317.5400
2011-05-30,319.4900
2011-05-31,320.0100
2011-06-01,317.5300
2011-06-02,320.2500
2011-06-03,319.3500
2011-06-07,321.3000
2011-06-08,320.0500
2011-06-09,319.0000
2011-06-10,320.5600
2011-06-13,318.5000
2011-06-14,317.1100
2011-06-15,317.1900
2011-06-16,318.1500
2011-06-17,317.6600
2011-06-20,320.2700
2011-06-21,321.3100
2011-06-22,321.2000
2011-06-23,321.0700
2011-06-24,316.8200
2011-06-27,311.5200
2011-06-28,312.1600
2011-06-29,313.5700
2011-06-30,314.1800
2011-07-01,311.8000
2011-07-04,311.9500
2011-07-05,311.2400
2011-07-06,316.5600
2011-07-07,319.5500
2011-07-08,319.1900
2011-07-11,321.8600
2011-07-12,322.0700
2011-07-13,326.6600
2011-07-14,329.6700
2011-07-15,328.1100
2011-07-18,332.4800
2011-07-19,334.1100
2011-07-20,330.5900
2011-07-21,333.4500
2011-07-22,330.2000
2011-07-25,336.1000
2011-07-26,335.4100
2011-07-27,336.6200
2011-07-28,335.2000
2011-07-29,334.5000
2011-08-01,333.5100
2011-08-02,335.5800
2011-08-03,345.3000
2011-08-04,345.6200
2011-08-05,344.0800
2011-08-08,354.4700
2011-08-09,362.4600
2011-08-10,361.7800
2011-08-11,367.4300
2011-08-12,362.9900
2011-08-15,360.2700
2011-08-16,366.4600
2011-08-17,369.3100
2011-08-18,370.3800
2011-08-19,383.8000
2011-08-22,392.3800
2011-08-23,391.6900
2011-08-24,380.9000
2011-08-25,363.5100
2011-08-26,367.8000
2011-08-29,376.7900
2011-08-30,372.3000
2011-08-31,380.1900
2011-09-01,376.3500
2011-09-02,381.2400
2011-09-05,390.6000
2011-09-06,395.2500
2011-09-07,378.7000
2011-09-08,382.0000
2011-09-09,388.3100
2011-09-13,378.5900
2011-09-14,378.3300
2011-09-15,375.5400
2011-09-16,365.9100
2011-09-19,377.9500
2011-09-20,368.8000
2011-09-21,375.2000
2011-09-22,367.0100
2011-09-23,361.2400
2011-09-26,341.9400
2011-09-27,341.4400
2011-09-28,341.2500
2011-09-29,335.0900
2011-09-30,338.3900
2011-10-10,341.6300
2011-10-11,345.9300
2011-10-12,346.8300
2011-10-13,346.4200
2011-10-14,346.0900
2011-10-17,347.3500
2011-10-18,343.0100
2011-10-19,340.5200
2011-10-20,333.2800
2011-10-21,335.2500
2011-10-24,341.7000
2011-10-25,341.1000
2011-10-26,354.1400
2011-10-27,355.4400
2011-10-28,357.9300
2011-10-31,352.6200
2011-11-01,352.6600
2011-11-02,355.8000
2011-11-03,355.9800
2011-11-04,362.0300
2011-11-07,364.6000
2011-11-08,368.1800
2011-11-09,367.0200
2011-11-10,360.1500
2011-11-11,362.9000
2011-11-14,367.3600
2011-11-15,363.5300
2011-11-16,362.8200
2011-11-17,362.8800
2011-11-18,353.5600
2011-11-21,353.7100
2011-11-22,346.5900
2011-11-23,351.0000
2011-11-24,348.8000
2011-11-25,346.5000
2011-11-28,351.2600
2011-11-29,352.6300
2011-11-30,353.2000
2011-12-01,359.0000
2011-12-02,359.0600
2011-12-05,358.9600
2011-12-06,352.7500
2011-12-07,356.2300
2011-12-08,357.8800
2011-12-09,351.3500
2011-12-12,346.9600
2011-12-13,339.6600
2011-12-14,337.5300
2011-12-15,322.3300
2011-12-16,328.7000
2011-12-19,328.3900
2011-12-20,329.7000
2011-12-21,334.4800
2011-12-22,331.5100
2011-12-23,330.9200
2011-12-26,327.3500
2011-12-27,326.2300
2011-12-28,324.1800
2011-12-29,316.0000
2011-12-30,319.4500
2012-01-04,327.3000
2012-01-05,331.9500
2012-01-06,333.4100
2012-01-09,330.3000
2012-01-10,332.2000
2012-01-11,336.2000
2012-01-12,336.9800
2012-01-13,336.6500
2012-01-16,335.1500
2012-01-17,339.7700
2012-01-18,338.6500
2012-01-19,340.6800
2012-01-20,339.5700
2012-01-30,353.2100
2012-01-31,355.0200
2012-02-01,354.0700
2012-02-02,356.8400
2012-02-03,358.5800
2012-02-06,353.3300
2012-02-07,352.6300
2012-02-08,357.6600
2012-02-09,355.0900
2012-02-10,353.1000
2012-02-13,352.5600
2012-02-14,350.3000
2012-02-15,352.1800
2012-02-16,350.8100
2012-02-17,353.3400
2012-02-20,353.7300
2012-02-21,355.5900
2012-02-22,358.2200
2012-02-23,362.4900
2012-02-24,362.2300
2012-02-27,360.9000
2012-02-28,361.8500
2012-02-29,364.7500
2012-03-01,349.8300
2012-03-02,350.4900
2012-03-05,348.8200
2012-03-06,346.7600
2012-03-07,341.2800
2012-03-08,344.6100
2012-03-09,347.6700
2012-03-12,347.9600
2012-03-13,347.5500
2012-03-14,341.3900
2012-03-15,337.3600
2012-03-16,340.7000
2012-03-19,340.9200
2012-03-20,338.5200
2012-03-21,338.6000
2012-03-22,337.9900
2012-03-23,337.2100
2012-03-26,340.7800
2012-03-27,345.8400
2012-03-28,342.3900
2012-03-29,339.9700
2012-03-30,340.2000
2012-04-05,333.1800
2012-04-06,334.4000
2012-04-09,336.4200
2012-04-10,337.6100
2012-04-11,339.7800
2012-04-12,339.4000
2012-04-13,342.6200
2012-04-16,335.8000
2012-04-17,336.3000
2012-04-18,338.4600
2012-04-19,335.9900
2012-04-20,336.3000
2012-04-23,335.9100
2012-04-24,335.0500
2012-04-25,336.2000
2012-04-26,338.0300
2012-04-27,338.2200
2012-05-02,338.1500
2012-05-03,335.9300
2012-05-04,334.5600
2012-05-07,335.3000
2012-05-08,333.5900
2012-05-09,325.9100
2012-05-10,326.4000
2012-05-11,324.1600
2012-05-14,322.8900
2012-05-15,318.9100
2012-05-16,313.9700
2012-05-17,318.3400
2012-05-18,323.1900
2012-05-21,327.5300
2012-05-22,325.2600
2012-05-23,320.0200
2012-05-24,321.4000
2012-05-25,321.7400
2012-05-28,326.3000
2012-05-29,325.5000
2012-05-30,319.8600
2012-05-31,323.0000
2012-06-01,322.6300
2012-06-04,335.6700
2012-06-05,334.3600
2012-06-06,336.3500
2012-06-07,334.7000
2012-06-08,324.9300
2012-06-11,329.8500
2012-06-12,328.3400
2012-06-13,332.6000
2012-06-14,333.6100
2012-06-15,335.2600
2012-06-18,333.5000
2012-06-19,335.5000
2012-06-20,333.4900
2012-06-21,330.1400
2012-06-25,325.1200
2012-06-26,326.9000
2012-06-27,324.3400
2012-06-28,325.3900
2012-06-29,324.5100
2012-07-02,328.1000
2012-07-03,331.7300
2012-07-04,333.3000
2012-07-05,333.8000
2012-07-06,330.5900
2012-07-09,326.9000
2012-07-10,327.3000
2012-07-11,326.1000
2012-07-12,324.7000
2012-07-13,326.4500
2012-07-16,328.8200
2012-07-17,329.6400
2012-07-18,327.1300
2012-07-19,326.9500
2012-07-20,327.5000
2012-07-23,326.1500
2012-07-24,326.5000
2012-07-25,327.4900
2012-07-26,332.8800
2012-07-27,335.3000
2012-07-30,334.4500
2012-07-31,335.5800
2012-08-01,334.1200
2012-08-02,331.4800
2012-08-03,329.8500
2012-08-06,332.9000
2012-08-07,333.6800
2012-08-08,332.5500
2012-08-09,334.8100
2012-08-10,334.0000
2012-08-13,336.0200
2012-08-14,334.0300
2012-08-15,331.1500
2012-08-16,331.7100
2012-08-17,335.2800
2012-08-20,335.1300
2012-08-21,336.2900
2012-08-22,339.5200
2012-08-23,345.9900
2012-08-24,344.7900
2012-08-27,346.6300
2012-08-28,343.8200
2012-08-29,345.5000
2012-08-30,343.3800
2012-08-31,343.3900
2012-09-03,349.7100
2012-09-04,350.3000
2012-09-05,350.1600
2012-09-06,352.6000
2012-09-07,349.6100
2012-09-10,358.2300
2012-09-11,357.7800
2012-09-12,357.8900
2012-09-13,356.1300
2012-09-14,365.1900
2012-09-17,364.4000
2012-09-18,361.8700
2012-09-19,365.4100
2012-09-20,361.9200
2012-09-21,363.6700
2012-09-24,360.1200
2012-09-25,360.8600
2012-09-26,360.8600
2012-09-27,360.3100
2012-09-28,365.4800
2012-10-08,361.3800
2012-10-09,361.8000
2012-10-10,359.5500
2012-10-11,359.5500
2012-10-12,359.9500
2012-10-15,354.1900
2012-10-16,353.6100
2012-10-17,354.8000
2012-10-18,354.4600
2012-10-19,351.6700
2012-10-22,350.0900
2012-10-23,349.7000
2012-10-24,347.3000
2012-10-25,347.7000
2012-10-26,345.0000
2012-10-29,347.5700
2012-10-30,347.2800
2012-10-31,347.2700
2012-11-01,352.0000
2012-11-02,347.9000
2012-11-05,342.0200
2012-11-06,343.9000
2012-11-07,351.9800
2012-11-08,350.6800
2012-11-09,354.5400
2012-11-12,353.8200
2012-11-13,351.5300
2012-11-14,352.3800
2012-11-15,351.2500
2012-11-16,348.9500
2012-11-19,351.3300
2012-11-20,353.2500
2012-11-21,351.5500
2012-11-22,352.6400
2012-11-23,353.5000
2012-11-26,356.8300
2012-11-27,356.5500
2012-11-28,354.1800
2012-11-29,349.9200
2012-11-30,352.0800
2012-12-03,349.3000
2012-12-04,345.5300
2012-12-05,346.4700
2012-12-06,343.6000
2012-12-07,346.2800
2012-12-10,347.2700
2012-12-11,347.6900
2012-12-12,348.4700
2012-12-13,344.9900
2012-12-14,345.4300
2012-12-17,343.8900
2012-12-18,347.3700
2012-12-19,341.8400
2012-12-20,340.7600
2012-12-21,335.9200
2012-12-24,338.8100
2012-12-25,337.2400
2012-12-26,337.3800
2012-12-27,337.9600
2012-12-28,339.2000
2013-01-04,336.8400
2013-01-07,338.5400
2013-01-08,336.5300
2013-01-09,339.3200
2013-01-10,338.6800
2013-01-11,341.3900
2013-01-14,340.3500
2013-01-15,340.9000
2013-01-16,343.5000
2013-01-17,342.4900
2013-01-18,344.2800
2013-01-21,344.0600
2013-01-22,345.5000
2013-01-23,344.8100
2013-01-24,341.7300
2013-01-25,340.1000
2013-01-28,338.4700
2013-01-29,339.0700
2013-01-30,339.5000
2013-01-31,341.3000
2013-02-01,338.6700
2013-02-04,340.1500
2013-02-05,341.8500
2013-02-06,340.8300
2013-02-07,341.7300
2013-02-08,341.0900
2013-02-18,329.7600
2013-02-19,329.7300
2013-02-20,328.9700
2013-02-21,320.8400
2013-02-22,324.3200
2013-02-25,324.0400
2013-02-26,324.5400
2013-02-27,328.0900
2013-02-28,326.4000
2013-03-01,323.1000
2013-03-04,322.5600
2013-03-05,323.4700
2013-03-06,322.3300
2013-03-07,323.0500
2013-03-08,321.3000
2013-03-11,322.7400
2013-03-12,322.1100
2013-03-13,324.3000
2013-03-14,322.9500
2013-03-15,324.1900
2013-03-18,324.2100
2013-03-19,325.7300
2013-03-20,326.8800
2013-03-21,326.0800
2013-03-22,326.3300
2013-03-25,325.5800
2013-03-26,324.5700
2013-03-27,322.9700
2013-03-28,325.0300
2013-03-29,323.4500
2013-04-01,322.9800
2013-04-02,323.7300
2013-04-03,316.2400
2013-04-08,319.2900
2013-04-09,318.8200
2013-04-10,320.2500
2013-04-11,314.3500
2013-04-12,314.4900
2013-04-15,298.9300
2013-04-16,276.3800
2013-04-17,275.0900
2013-04-18,275.7800
2013-04-19,282.2800
2013-04-22,282.7000
2013-04-23,283.3100
2013-04-24,286.4900
2013-04-25,290.3500
2013-04-26,296.1500
2013-05-02,290.9000
2013-05-03,295.4100
2013-05-06,294.1500
2013-05-07,289.9800
2013-05-08,290.2700
2013-05-09,292.8700
2013-05-10,291.6000
2013-05-13,285.4300
2013-05-14,286.3100
2013-05-15,281.8200
2013-05-16,278.1800
2013-05-17,275.1100
2013-05-20,269.5000
2013-05-21,279.5100
2013-05-22,278.8600
2013-05-23,276.2300
2013-05-24,278.3600
2013-05-27,279.3200
2013-05-28,278.4400
2013-05-29,277.4600
2013-05-30,281.8800
2013-05-31,283.5700
2013-06-03,279.5200
2013-06-04,281.2600
2013-06-05,280.6200
2013-06-06,279.0100
2013-06-07,281.8200
2013-06-13,278.2400
2013-06-14,277.1500
2013-06-17,277.5800
2013-06-18,275.9700
2013-06-19,274.4800
2013-06-20,266.9400
2013-06-21,261.3000
2013-06-24,256.9000
2013-06-25,257.9000
2013-06-26,251.0500
2013-06-27,250.5000
2013-06-28,243.8000
2013-07-01,252.4000
2013-07-02,254.8000
2013-07-03,252.3500
2013-07-04,253.4500
2013-07-05,251.3000
2013-07-08,245.9500
2013-07-09,253.3500
2013-07-10,251.7500
2013-07-11,259.6000
2013-07-12,257.1000
2013-07-15,259.1500
2013-07-16,258.4500
2013-07-17,259.3500
2013-07-18,256.6000
2013-07-19,258.5500
2013-07-22,264.2500
2013-07-23,266.2000
2013-07-24,267.7500
2013-07-25,264.0500
2013-07-26,265.9000
2013-07-29,263.3000
2013-07-30,263.5000
2013-07-31,265.9000
2013-08-01,263.5000
2013-08-02,257.1000
2013-08-05,262.4500
2013-08-06,258.4500
2013-08-07,256.1000
2013-08-08,258.1000
2013-08-09,261.5500
2013-08-12,266.0500
2013-08-13,267.6500
2013-08-14,263.8000
2013-08-15,268.0500
2013-08-16,271.9500
2013-08-19,274.6000
2013-08-20,271.2000
2013-08-21,273.2000
2013-08-22,272.3500
2013-08-23,274.7500
2013-08-26,278.5500
2013-08-27,279.2500
2013-08-28,284.2500
2013-08-29,280.9500
2013-08-30,280.1500
2013-09-02,278.5500
2013-09-03,277.6000
2013-09-04,280.5000
2013-09-05,276.5000
2013-09-06,273.8500
2013-09-09,276.8000
2013-09-10,275.0500
2013-09-11,272.9000
2013-09-12,268.5500
2013-09-13,262.7000
2013-09-16,264.0500
2013-09-17,262.3500
2013-09-18,260.4000
2013-09-23,264.3000
2013-09-24,263.8500
2013-09-25,264.4000
2013-09-26,265.3500
2013-09-27,264.2000
2013-09-30,267.4000
2013-10-08,264.9000
2013-10-09,263.4500
2013-10-10,260.7000
2013-10-11,257.8500
2013-10-14,255.2000
2013-10-15,254.2500
2013-10-16,257.2500
2013-10-17,254.7000
2013-10-18,263.2000
2013-10-21,262.9500
2013-10-22,262.0500
2013-10-23,265.1000
2013-10-24,265.7000
2013-10-25,264.6000
2013-10-28,265.8000
2013-10-29,266.2500
2013-10-30,265.3000
2013-10-31,263.2500
2013-11-01,261.8500
