asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
spx,0.2627535117679354,0.010393112130481885,-0.17470180965098003,0.059490580843125127,0.18397616455188948,3,1,0.13999999999999999,0.16,11.333333333333334
spx,0.2912227891250403,0.011391975779687424,-0.17470180965098003,0.06520811548802133,0.19255964578591248,3,1,0.13999999999999999,0.18,14.0
spx,0.012288701197324059,0.0005414549452247286,-0.25186179468058656,0.002149809763372038,0.0481961704580835,2,1,0.13999999999999999,0.19999999999999998,31.0
spx,0.0368809627082185,0.0016064097921129061,-0.25186179468058656,0.006378140019807966,0.06141571812954444,2,1,0.13999999999999999,0.22,39.5
spx,0.055176477244297306,0.002383141817482448,-0.25186179468058656,0.009462101310382429,0.07049334987907141,2,1,0.13999999999999999,0.24,41.0
spx,-0.01354218927274109,-0.0006040998546009702,-0.32733780760626396,-0.001845493678284812,0.041970494071272915,2,1,0.13999999999999999,0.26,74.5
spx,0.011503951249837607,0.0005070661780259833,-0.32733780760626396,0.0015490608363697004,0.05367319174757098,2,1,0.13999999999999999,0.28,78.5
spx,0.07913006242859555,0.003380854391638266,-0.32733780760626396,0.010328334561661462,0.08344523653060539,2,1,0.13999999999999999,0.30000000000000004,88.0
spx,0.08441644178636776,0.0035981892941412408,-0.32733780760626396,0.010992281400226454,0.08573690753850738,2,1,0.13999999999999999,0.32,94.5
spx,0.11460040909142188,0.0048200531851063655,-0.32733780760626396,0.014725012122352006,0.0979578453633633,2,1,0.13999999999999999,0.34,97.5
spx,0.14469232356275152,0.006007109642592434,-0.32733780760626396,0.01835140794313025,0.10976631126831458,2,1,0.13999999999999999,0.36000000000000004,100.5
spx,0.19146803817904323,0.007794362713598346,-0.32733780760626396,0.02381137324342852,0.1272142105470907,2,1,0.13999999999999999,0.38,109.5
spx,0.22925481934259162,0.00918985108002568,-0.32733780760626396,0.028074517719870688,0.1403585892700076,2,1,0.13999999999999999,0.4,127.5
spx,0.4449220655378363,0.016445753669691587,-0.07138321614114829,0.23038684103519347,0.3939058996319719,6,1,0.16,0.02,1.6666666666666667
spx,0.4449220655378363,0.016445753669691587,-0.07138321614114829,0.23038684103519347,0.3939058996319719,6,1,0.16,0.04,1.6666666666666667
spx,0.42644276775588374,0.015866075291762094,-0.1153689566766023,0.1375246491674294,0.36293345224881746,5,1,0.16,0.06,2.6
spx,0.5187658137846571,0.018693559627602108,-0.1153689566766023,0.16203283938852941,0.40771158656595935,5,1,0.16,0.08,2.8
spx,0.29057710529656733,0.011369555774390694,-0.17470180965098014,0.06507978249970524,0.21385892910805415,4,1,0.16,0.1,5.5
spx,0.2585213622734861,0.010242789986279366,-0.17470180965097992,0.05863013100289264,0.18692715279720182,3,1,0.16,0.12000000000000001,9.0
spx,0.3316701473275714,0.012775491458396404,-0.17470180965098003,0.07312741341328594,0.2236313669295928,3,1,0.16,0.13999999999999999,10.0
spx,0.38253135553517925,0.0144593013804315,-0.17470180965098003,0.08276560734727562,0.24708734596546547,3,1,0.16,0.16,10.666666666666666
spx,0.4137010717536036,0.015462184820136171,-0.17470180965098003,0.08850615143040926,0.2527029522995097,3,1,0.16,0.18,13.333333333333334
spx,0.10830883241802591,0.004567997544717262,-0.25186179468058656,0.01813692128458958,0.0963936252145498,2,1,0.16,0.19999999999999998,30.0
spx,0.1352337804189474,0.005637238157113922,-0.25186179468058656,0.022382267879346763,0.10873598662384265,2,1,0.16,0.22,38.5
spx,0.15526470670507986,0.006417096034563974,-0.25186179468058656,0.02547864015144573,0.11793690846114273,2,1,0.16,0.24,40.0
spx,0.08002776593636485,0.0034178326158671446,-0.3273378076062641,0.010441301115996537,0.08325370081147174,2,1,0.16,0.26,73.5
spx,0.10744964541237234,0.004533470384615823,-0.3273378076062641,0.01384951655223669,0.09491338849403182,2,1,0.16,0.28,77.5
spx,0.1814903970604449,0.007418823766874416,-0.3273378076062641,0.02266412126703706,0.12436436666166732,2,1,0.16,0.30000000000000004,87.0
spx,0.18727821325043226,0.007637033304045415,-0.3273378076062641,0.023330740069083512,0.12636695308337947,2,1,0.16,0.32,93.5
spx,0.22032526546196074,0.008863814419562743,-0.3273378076062641,0.027078492656810723,0.1386743825358956,2,1,0.16,0.34,96.5
spx,0.25327153321492,0.010055648023833186,-0.3273378076062641,0.03071948241288568,0.1505366806577358,2,1,0.16,0.36000000000000004,99.5
spx,0.3044841345119442,0.01185009365102041,-0.3273378076062641,0.03620142059872965,0.1677358850656502,2,1,0.16,0.38,108.5
