asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
gold,0.4830953184336688,0.0235775274028569,-0.24708428981952313,0.09542301301340748,0.3138660378957441,99,1,0.02,0.02,8.777777777777779
gold,0.4097800300762191,0.020513836785262196,-0.4261548216877096,0.04813705193812153,0.24808283176518353,56,1,0.02,0.04,29.839285714285715
gold,0.8324812267631065,0.03646056625837257,-0.4499054695439205,0.08104050456495558,0.3734528212324137,44,1,0.02,0.06,51.0
gold,0.678348898653792,0.031090180665515943,-0.4187598162014825,0.07424346716819931,0.31273928984216076,32,1,0.02,0.08,86.96774193548387
gold,1.717528743986326,0.06089276759852891,-0.38183916941149876,0.15947229220191986,0.5277552637648549,30,1,0.02,0.1,100.37931034482759
gold,2.0629334576024485,0.0684247464457699,-0.3626869375482762,0.18866063086890766,0.5695004209623131,26,1,0.02,0.12000000000000001,125.88
gold,2.434037558312038,0.07567391194475004,-0.31676148305915974,0.2388987171480595,0.6109652684243511,23,1,0.02,0.13999999999999999,146.86363636363637
gold,3.109555719880267,0.08715621768705151,-0.3442005192131756,0.2532134985917106,0.6756496191034717,20,1,0.02,0.16,177.68421052631578
gold,1.6591621856387118,0.05953171183747741,-0.4228072496361952,0.1408010668897033,0.48159299301614455,13,1,0.02,0.18,293.25
gold,2.2091082390487435,0.07137393065722342,-0.4228072496361952,0.16880961884791987,0.5529492573527884,12,1,0.02,0.19999999999999998,325.72727272727275
gold,2.756847347479166,0.0814032983782158,-0.4228072496361953,0.19253051703408422,0.6151076780043024,12,1,0.02,0.22,327.72727272727275
gold,3.353421151988514,0.09086812172348857,-0.4228072496361953,0.21491618651684918,0.6704403648029102,12,1,0.02,0.24,334.0
gold,4.0594537820950825,0.10060544092415369,-0.4228072496361952,0.2379463479179217,0.7304570726032013,12,1,0.02,0.26,334.09090909090907
gold,5.16536634362844,0.11354567045976616,-0.4228072496361953,0.26855185325574854,0.8014542986629447,12,1,0.02,0.28,341.90909090909093
gold,5.913078766322664,0.12110786705715215,-0.4228072496361953,0.28643753663486016,0.8384077272914028,12,1,0.02,0.30000000000000004,351.54545454545456
gold,7.958536104168358,0.13842148167465718,-0.4228072496361952,0.32738672715229467,0.9328103802965821,12,1,0.02,0.32,354.3636363636364
gold,5.773487429766694,0.11975647416206758,-0.44807084123972163,0.26727129538428696,0.8221273816773579,10,1,0.02,0.34,419.55555555555554
gold,4.37158331776395,0.10450804627628374,-0.44807084123972163,0.23324000728797942,0.7301298882614244,9,1,0.02,0.36000000000000004,485.625
gold,3.4841578328143097,0.09277826139828615,-0.4228072496361952,0.2194339417739816,0.6633138660110838,8,1,0.02,0.38,547.8571428571429
gold,4.041442751381723,0.10037339066167061,-0.4228072496361953,0.23739751564817524,0.7063829502756709,8,1,0.02,0.4,555.8571428571429
gold,0.4211194986589788,0.020997351193677627,-0.11487758945386062,0.18278022104660363,0.3630300939791867,42,1,0.04,0.02,5.785714285714286
gold,0.4463891906678006,0.022061921801399764,-0.2339915747120629,0.09428511188297248,0.3166038956139738,30,1,0.04,0.04,17.7
gold,0.8967509919476433,0.03857523734676249,-0.21700040497988904,0.17776573896411638,0.4719470762530867,26,1,0.04,0.06,34.61538461538461
gold,0.6261092717743588,0.029164235962045204,-0.26923609829129147,0.10832216091057702,0.33950382701065285,21,1,0.04,0.08,64.15
gold,1.173736604159279,0.046979289544877734,-0.25691121338657075,0.1828619659126698,0.48309295781330835,20,1,0.04,0.1,97.05263157894737
gold,1.1436529464037517,0.04611692142208579,-0.25691121338657064,0.17950528828297702,0.4595466912521805,17,1,0.04,0.12000000000000001,133.1875
gold,1.7065741428533134,0.06063942631845132,-0.25691121338657064,0.23603261811390083,0.5644349859750354,16,1,0.04,0.13999999999999999,150.53333333333333
gold,1.695953901730185,0.060392894893157356,-0.2569112133865705,0.23507302035230768,0.5446228423091076,14,1,0.04,0.16,194.6153846153846
gold,1.0201674013924729,0.0424534965888097,-0.4074909011896355,0.10418268595659506,0.3911761983037998,10,1,0.04,0.18,313.77777777777777
gold,1.1335529647984814,0.04582484404835396,-0.4074909011896355,0.11245611598828877,0.41072519140849834,9,1,0.04,0.19999999999999998,359.625
gold,1.3934931903438112,0.05295812771990516,-0.4074909011896355,0.12996149745993923,0.4610045393787227,9,1,0.04,0.22,366.0
gold,1.710415504338167,0.06072837311518953,-0.4074909011896355,0.14903001008831887,0.5098661370481733,9,1,0.04,0.24,378.0
gold,2.0441522640293415,0.06803626292238829,-0.4074909011896354,0.16696388244194446,0.5571606079958555,9,1,0.04,0.26,385.625
gold,2.601375198988616,0.07870427546663361,-0.4074909011896355,0.1931436388809249,0.6258963818731543,9,1,0.04,0.28,390.5
gold,2.927120759037216,0.0842412592967583,-0.4074909011896355,0.20673163265933794,0.6587734391045995,9,1,0.04,0.30000000000000004,403.125
gold,3.6141761163110235,0.0946266287599773,-0.4074909011896355,0.23221777095813131,0.724929249621861,9,1,0.04,0.32,406.375
gold,4.086923587378929,0.10095786364583414,-0.4074909011896355,0.2477548906027009,0.7543888720872062,9,1,0.04,0.34,425.25
gold,3.6004053181530526,0.09443319665918382,-0.4074909011896355,0.23174308035711724,0.700982564057852,8,1,0.04,0.36000000000000004,483.7142857142857
gold,2.816776962292413,0.08241570455717939,-0.4074909011896355,0.20225164369700932,0.6239376676345758,7,1,0.04,0.38,573.8333333333334
gold,2.000775268914989,0.06713033289502013,-0.4074909011896355,0.16474069163026403,0.5347572785579654,6,1,0.04,0.4,653.2
gold,0.14096389464296943,0.007827780696246789,-0.11487758945386062,0.06814018933945977,0.20378820779771795,14,1,0.06,0.02,3.2857142857142856
