asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
ndx,0.23367587000401646,0.017028994251869767,-0.040368963795119006,0.42183382110810425,0.4191270385187168,3,1,0.13999999999999999,0.02,2.0
ndx,0.23367587000401646,0.017028994251869767,-0.040368963795119006,0.42183382110810425,0.4191270385187168,3,1,0.13999999999999999,0.04,2.0
ndx,0.23367587000401646,0.017028994251869767,-0.040368963795119006,0.42183382110810425,0.4191270385187168,3,1,0.13999999999999999,0.06,2.0
ndx,0.23818729823196438,0.01732754538461112,-0.06417760182560484,0.2699936565360717,0.38928623127373235,2,1,0.13999999999999999,0.08,4.5
ndx,0.23818729823196438,0.01732754538461112,-0.06417760182560484,0.2699936565360717,0.38928623127373235,2,1,0.13999999999999999,0.1,4.5
ndx,0.0872123531174045,0.006746160348848118,-0.12519540640818205,0.053885046922993396,0.14472992749034222,1,1,0.13999999999999999,0.12000000000000001,10.0
ndx,0.11261697786397984,0.008617695520696023,-0.12519540640818205,0.06883395939144313,0.16398879805820388,1,1,0.13999999999999999,0.13999999999999999,17.0
ndx,0.13297586107502246,0.010089362715147265,-0.12519540640818205,0.08058892098846114,0.185716489848595,1,1,0.13999999999999999,0.16,19.0
ndx,0.14718362183177347,0.011102049140433445,-0.12519540640818205,0.08867776749121907,0.20081368546223136,1,1,0.13999999999999999,0.18,21.0
ndx,0.1966656322464,0.014541160803657194,-0.12519540640818205,0.11614771836154898,0.24930526562811098,1,1,0.13999999999999999,0.19999999999999998,22.0
ndx,0.1966656322464,0.014541160803657194,-0.12519540640818205,0.11614771836154898,0.24930526562811098,1,1,0.13999999999999999,0.22,22.0
ndx,0.1966656322464,0.014541160803657194,-0.12519540640818205,0.11614771836154898,0.24930526562811098,1,1,0.13999999999999999,0.24,22.0
ndx,0.21597410690182084,0.015847769328669825,-0.12519540640818205,0.12658427160658273,0.267517317681157,1,1,0.13999999999999999,0.26,25.0
ndx,0.23667301200736546,0.01722744671252241,-0.12519540640818205,0.13760446334871695,0.2796435974790306,1,1,0.13999999999999999,0.28,33.0
ndx,0.2530724945870533,0.018305551872792813,-0.12519540640818205,0.14621584288092912,0.2921249597751685,1,1,0.13999999999999999,0.30000000000000004,39.0
ndx,0.2801993526697921,0.020060716930631273,-0.12519540640818205,0.16023524749163814,0.31603802012212,1,1,0.13999999999999999,0.32,41.0
ndx,0.30582002582475787,0.02168730121085294,-0.12519540640818205,0.17322761140408408,0.33539081764564593,1,1,0.13999999999999999,0.34,48.0
ndx,0.3155258900900497,0.022295843423669526,-0.12519540640818205,0.1780883505499959,0.3428520401136231,1,1,0.13999999999999999,0.36000000000000004,54.0
ndx,0.3295395197943116,0.023167231175160063,-0.12519540640818205,0.18504857198695102,0.35459130717349285,1,1,0.13999999999999999,0.38,56.0
ndx,0.3525417297438853,0.02457939792203212,-0.12519540640818205,0.196328272955115,0.37263923116646647,1,1,0.13999999999999999,0.4,59.0
ndx,0.17183715127419275,0.01283221872011131,0.0,,0.3919010215092555,2,1,0.16,0.02,1.0
